data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6134545,706,SOM28092,28092,"17 March 2019",2019,1,Battles,"Armed clash","Police Forces of Kenya (2013-)",,8,"Military Forces of Jubaland (2013-)",,1,18,"Eastern Africa",Somalia,"Lower Juba",Afmadow,,Dhobley,0.4063,41.0124,1,"Undisclosed Source","Local partner-Other","17 March. Jubaland security forces accidentally clashed with suspected Anti-Terrorist Police Unit from Kenya based in Liboi-Kenya, in Dhobley town.",0,1571260125,SOM
6134546,706,SOM28093,28093,"17 March 2019",2019,1,Battles,"Non-state actor overtakes territory","Al Shabaab",,2,"Military Forces of Jubaland (2013-)",,1,12,"Eastern Africa",Somalia,"Lower Juba",Afmadow,,Dhobley,0.4063,41.0124,2,"Undisclosed Source","Local partner-Other","17 March. AS fighters attacked Jubaland forces in Diff village, 60 km from Dhobley. Two were killed. AS took over the village when the soldiers retreated.",2,1571260125,SOM
6134547,706,SOM28094,28094,"17 March 2019",2019,1,Battles,"Armed clash","Abgal-Cabdale Caroone Sub-Clan Militia (Somalia)",,4,"Eli Omar Clan Militia (Somalia)",,4,44,"Eastern Africa",Somalia,"Middle Shabelle",Cadale,,Adale,2.75,46.316,1,"Undisclosed Source","Local partner-Other","17 March. Eli Omar and Abdullle Aroone sub clans clashed in Adale district, leaving 27 killed.",27,1571260125,SOM
7530024,706,SOM28091,28091,"17 March 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"AMISOM: African Union Mission in Somalia (2007-)",,8,28,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,"Mogadishu - Daynile",2.0581,45.3003,1,"Undisclosed Source","Local partner-Other","17 March. RCIED planted by suspected Al Shabaab militants exploded on AMISOM forces, who reacted with gunfire. Civilians were injured.",0,1618571905,SOM
7525744,706,SOM28085,28085,"17 March 2019",2019,1,"Violence against civilians",Attack,"Military Forces of Somalia (2017-)",,1,"Civilians (Somalia)",,7,17,"Eastern Africa",Somalia,Banadir,Hodan,,"Mogadishu - Hodan",2.0333,45.35,1,"Radio Danan",National,"17 March. A government soldier opened fire on a three-wheel driver in Mogadishu's Hodan district.",1,1611019305,SOM
5921651,706,SOM28082,28082,"17 March 2019",2019,1,"Violence against civilians",Attack,"Al Shabaab",,2,"Civilians (Somalia)","Muslim Group (Somalia); Students (Somalia); Teachers (Somalia)",7,27,"Eastern Africa",Somalia,Hiraan,"Belet Weyne",,"Belet Weyne",4.736,45.2043,1,"Universal TV (Somalia)",National,"17 March. A suspected AS student injured his Quran teacher in Beledwyene.",0,1567465440,SOM
7525747,706,SOM28084,28084,"17 March 2019",2019,1,"Violence against civilians",Attack,"Military Forces of Somalia (2017-)",,1,"Civilians (Somalia)","Students (Somalia)",7,17,"Eastern Africa",Somalia,Banadir,Hodan,,"Mogadishu - Hodan",2.0333,45.35,1,"Radio Danan",National,"17 March. In Hodan, a university student was killed by government soldiers. Reason unknown.",1,1611019305,SOM
7533455,706,SOM28079,28079,"17 March 2019",2019,1,"Strategic developments","Non-violent transfer of territory","Military Forces of Somalia (2017-)",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,Banadir,Banadir,,Mogadishu,2.0414,45.3337,2,"Undisclosed Source","Local partner-Other","17 March. Al Shabaad seized a military base in Lower Shabelle after the soldiers withdrew from the base over lack of payment.",0,1618571904,SOM
7533765,706,SOM28083,28083,"17 March 2019",2019,1,"Violence against civilians",Attack,"Unidentified Armed Group (Somalia)",,3,"Civilians (Somalia)","Government of Somalia (2017-)",7,37,"Eastern Africa",Somalia,Banadir,Banadir,,Mogadishu,2.0414,45.3337,1,"Universal TV (Somalia)",National,"17 March. A government worker was killed by an unidentified man in Mogadishu.",1,1618571905,SOM
5875965,706,SOM28081,28081,"17 March 2019",2019,1,Battles,"Armed clash","Yaaq Biri Weyne Communal Militia (Somalia)",,4,"Al Shabaab",,2,24,"Eastern Africa",Somalia,"Lower Shabelle","Wanla Weyn",,"Yaaq Biri Weyne",2.6295,44.6977,1,"Universal TV (Somalia)",National,"17 March. Locals killed an AS leader, who was hiding in their locality of Yaaqbiri Weyne.",1,1567462289,SOM
6134551,706,SOM28075,28075,"16 March 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Somalia)",,3,"AMISOM: African Union Mission in Somalia (2007-)",,8,38,"Eastern Africa",Somalia,"Middle Shabelle",Balcad,,Balad,2.35,45.3833,2,"Undisclosed Source","Local partner-Other","16 March. A roadside bomb exploded on an AMISOM troops' convoy near Bal'ad town. Casualties unknown.",0,1571260125,SOM
7713307,706,SOM28076,28076,"16 March 2019",2019,1,Battles,"Armed clash","Military Forces of Somalia (2017-)","Military Forces of the United States (2017-2021)",1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,"Lower Shabelle",Marka,,Marka,1.7131,44.7639,2,"Undisclosed Source","Local partner-Other","16 March. A joint US/Somali operation against Al Shabaab near Marka town left 22 militants killed.",22,1614039933,SOM
7533479,706,SOM28077,28077,"16 March 2019",2019,1,Battles,"Armed clash","Military Forces of Somalia (2017-)",,1,"Police Forces of Somalia (2017-)",,1,11,"Eastern Africa",Somalia,Banadir,Banadir,,"Mogadishu - Yaqshid",2.0678,45.35,1,"Undisclosed Source","Local partner-Other","16 March. One soldier was killed when two groups of Yaqshid District commissioner SNA escorts and police clashed in Yaqshid district.",1,1618571904,SOM
6134556,706,SOM28073,28073,"15 March 2019",2019,1,"Strategic developments","Change to group/activity","Military Forces of Somaliland (2010-)",,1,,,0,10,"Eastern Africa",Somalia,Sanaag,Ceerigaabo,,Hadaaftimo,10.7652,48.1064,1,"Undisclosed Source","Local partner-Other","15 March. Somaliland troops were deployed in Hadaaftimo town, escalating tensions with the Puntland forces (which are now deployed in Sanaag province).",0,1571260125,SOM
6134557,706,SOM28074,28074,"15 March 2019",2019,1,Battles,"Armed clash","Unidentified Armed Group (Somalia)",,3,"Military Forces of Somaliland (2010-)",,1,13,"Eastern Africa",Somalia,Sool,"Laas Caanood",,Laascaanood,8.4774,47.3597,1,"Undisclosed Source","Local partner-Other","15 March. Supected anti-Somaliland gunmen shot dead an SLA soldier in Lasanod. The motive of the killing remains unknown.",1,1571260125,SOM
7712976,706,SOM28072,28072,"15 March 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of the United States (2017-2021)",,8,"Al Shabaab",,2,28,"Eastern Africa",Somalia,Bay,"Buur Hakaba",,Leego,2.7144,44.509,1,"Radio Danan",National,"15 March. US airstrike killed a senior al-Shabab commander known as Ibrahim Garwayne in Lower Shabelle region at Leego village.",1,1614039930,SOM
5017153,706,SOM28064,28064,"14 March 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Al Shabaab",,2,"AMISOM: African Union Mission in Somalia (2007-) (Ethiopia)",,8,28,"Eastern Africa",Somalia,Bay,"Buur Hakaba",,"Buur Xakaba",2.8049,44.0821,2,"Al Furqaan",National,"14 March. AS targeted Ethiopian forces with explosion along Burhakaba road. Fatalities reported (unknown coded as 10).",10,1552932719,SOM
5017154,706,SOM28065,28065,"14 March 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Al Shabaab",,2,"AMISOM: African Union Mission in Somalia (2007-) (Uganda)",,8,28,"Eastern Africa",Somalia,"Lower Shabelle",Marka,,Shalaambood,1.7087,44.6961,2,"Al Furqaan",National,"14 March. Explosion targeted Ugandan troops while passing near Shalambod village. Casualties unknown.",0,1552932719,SOM
5017157,706,SOM28068,28068,"14 March 2019",2019,1,Battles,"Armed clash","Military Forces of Kenya (2013-)",,8,"Al Shabaab",,2,28,"Eastern Africa",Somalia,Gedo,"Ceel Waaq",,"El Wak",2.7352,41.0177,2,"Radio Danan",National,"14 March. Three Al-Shabaab fighters were killed in a gunfight in Bura Hache with Kenyan forces.",3,1552932719,SOM
7713419,706,SOM28066,28066,"14 March 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of the United States (2017-2021)",,8,"Al Shabaab",,2,28,"Eastern Africa",Somalia,"Lower Juba",Jamaame,,Malayle,-0.0016,42.6609,1,VOA,International,"14 March. US warplanes conducted an air strike in Malayle, killing at least three AS fighters.",3,1614039933,SOM
7524764,706,SOM28067,28067,"14 March 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Somalia)",,3,"Police Forces of Somalia (2017-)",,1,13,"Eastern Africa",Somalia,Banadir,Banadir,,Mogadishu,2.0414,45.3337,1,"Mogadishu Update","New media","14 March. An IED fitted to a car belonging to the government police officer detonated in Mogadishu. The official survived the attack.",0,1618571904,SOM
6134560,706,SOM28053,28053,"13 March 2019",2019,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Somalia)",,3,"Civilians (Somalia)",,7,37,"Eastern Africa",Somalia,Bay,Baydhaba,,"Gufguduud Burey",2.9902,43.8487,1,"Undisclosed Source","Local partner-Other","13 March. 10 people were killed and 38 others injured when RCIEDs, that were reportedly targeting SNA soldiers, exploded near a teashop in a crowded market of gaduud-Buurey village.",10,1571260125,SOM
6134561,706,SOM28054,28054,"13 March 2019",2019,1,"Violence against civilians",Attack,"Al Shabaab",,2,"Civilians (International)","Aid Workers (International)",7,27,"Eastern Africa",Somalia,Sanaag,Ceerigaabo,,Ceerigaabo,10.6218,47.3681,1,"Undisclosed Source","Local partner-Other","13 March. AS fighters opened fire at an INGO rented vehicle near Caasho-Gaabo village. No casualties reported.",0,1571260125,SOM
6134562,706,SOM28055,28055,"13 March 2019",2019,1,"Strategic developments","Change to group/activity","Military Forces of Somalia (2017-) Puntland Dervish Force",,1,,,0,10,"Eastern Africa",Somalia,Bari,Bossaso,,Galgala,10.9901,49.0568,1,"Undisclosed Source","Local partner-Other","13 March. The Darawish soldiers located at the frontline at Galgala mountains have left their positions and withdrawn to a point 70 km. south of Bossaso. The withdrawal is said to be related to unpayment.",0,1571260125,SOM
6134563,706,SOM28056,28056,"13 March 2019",2019,1,Battles,"Armed clash","Majeerteen-Omar Mahmud-Khalaf Sub-Clan Militia (Somalia)",,4,"Majeerteen-Reer Biciidyahan Sub-Clan Militia (Somalia)",,4,44,"Eastern Africa",Somalia,Mudug,Gaalkacyo,,Gaalkacyo,6.7697,47.4308,1,"Undisclosed Source","Local partner-Other","13 March. Six people were killed after two sub clans of Majeerteen Khalaf and Biciidyahan militia clashed in Galkayo.",6,1571260125,SOM
6134564,706,SOM28057,28057,"13 March 2019",2019,1,"Violence against civilians",Attack,"Police Forces of Somalia (2017-)",,1,"Civilians (International)","Aid Workers (International)",7,17,"Eastern Africa",Somalia,Bay,Baydhaba,,Baidoa,3.1172,43.6469,1,"Undisclosed Source","Local partner-Other","13 March. In Baidoa, a police officer shot and injured the driver of an INGO.",0,1571260125,SOM
6134565,706,SOM28058,28058,"13 March 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Kenya (2013-)",,8,"Al Shabaab",,2,28,"Eastern Africa",Somalia,Gedo,"Ceel Waaq",,"Daduma Addi",2.7,41.25,2,"Undisclosed Source","Local partner-Other","13 March. Kenyan warplanes conducted an airstrike against AS positions near Daduma-Addi village. Casualties unknown.",0,1571260125,SOM
6134566,706,SOM28059,28059,"13 March 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of Kenya (2013-)",,8,"Al Shabaab",,2,28,"Eastern Africa",Somalia,Gedo,"Ceel Waaq",,Sheebow,2.7336,41.17,1,"Undisclosed Source","Local partner-Other","13 March. Kenyan warplanes conducted an airstrike against AS positions in Sheebow. Casualties unknown.",0,1571260125,SOM
6134568,706,SOM28062,28062,"13 March 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Dhagahtur,2.1436,45.1165,2,"Undisclosed Source","Local partner-Other","13 March. AS said it shot and killed a government soldier in the Dhagah-Tuur village vicinity, in Afgoye District.",1,1571260125,SOM
6134569,706,SOM28063,28063,"13 March 2019",2019,1,Battles,"Armed clash","Military Forces of Somalia (2017-) Jubaland Security Force","Military Forces of Somalia (2017-) Special Forces",1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,"Lower Juba",Jamaame,,Jamaame,0.0692,42.7382,2,"Undisclosed Source","Local partner-Other","13 March. Jubaland forces and SNA special forces conducted joint operation against AS locations south of Jamame town. Six militants killed.",6,1571260125,SOM
7530026,706,SOM28060,28060,"13 March 2019",2019,1,Protests,"Peaceful protest","Protesters (Somalia)","Military Forces of Somalia (2017-) Special Forces",6,,,0,60,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,"Mogadishu - Daynile",2.0581,45.3003,1,"Undisclosed Source","Local partner-Other","13 March. Due to non-payment of salary, SNA soldiers peacefully demonstrated on the Main Street in Dayniile district. [size=70]",0,1618571904,SOM
6134572,706,SOM28071,28071,"13 March 2019",2019,1,Battles,"Armed clash","Military Forces of Somalia (2017-) Puntland Dervish Force",,1,"Military Forces of Somalia (2017-) Puntland Dervish Force",,1,11,"Eastern Africa",Somalia,Bari,Bossaso,,Bosaso,11.2842,49.1816,1,"Undisclosed Source","Local partner-Other","13 March. Two groups of the Darawish forces clashed over an internal issue. Some soldiers were wounded.",0,1571260125,SOM
7710278,706,SOM28052,28052,"13 March 2019",2019,1,"Explosions/Remote violence","Air/drone strike","Military Forces of the United States (2017-2021)",,8,"Al Shabaab",,2,28,"Eastern Africa",Somalia,"Lower Shabelle",Marka,,Marka,1.7131,44.7639,3,AFRICOM,Regional,"13 March. Air strikes by the US military killed two AS fighters in the village of Huley, Lower Shabelle.",2,1614039923,SOM
7579534,706,SOM28061,28061,"13 March 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"AMISOM: African Union Mission in Somalia (2007-)",,8,28,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,"Ceelasha Biyaha",2.0823,45.2102,1,"Undisclosed Source","Local partner-Other","13 March. An AS-led IED explosion targeted AMISOM forces in Celasha Biyah. AMISOM responded with gunfire. AS said it killed three AMISOM fighters.",3,1611613361,SOM
6134574,706,SOM28045,28045,"12 March 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Macawiisley Clan Militia (Somalia)",,4,24,"Eastern Africa",Somalia,Gedo,"Belet Xaawo",,"Ceel Gaduud",3.3619,41.8403,1,"Undisclosed Source","Local partner-Other","12 March. Macawisley clan militia attacked Al-Shabab militants' base at the El-Ali Gaduud village",0,1618571904,SOM
6134575,706,SOM28047,28047,"12 March 2019",2019,1,"Violence against civilians",Attack,"Al Shabaab",,2,"Civilians (Somalia)","Abgal Clan Group (Somalia)",7,27,"Eastern Africa",Somalia,Hiraan,"Bulo Burto",,"Buqda Caqable",4.0601,45.2577,1,"Undisclosed Source","Local partner-Other","12 March. AS executed two men from Abgaal clan at a public gathering in Buq Aqable village accusing them of being spies of the government.",2,1571260125,SOM
7529007,706,SOM28050,28050,"12 March 2019",2019,1,Battles,"Armed clash","Al Shabaab",,2,"Military Forces of Somalia (2017-)",,1,12,"Eastern Africa",Somalia,Banadir,Hodan,,"Mogadishu - Hodan",2.0333,45.35,1,"Undisclosed Source","Local partner-Other","12 March. Suspected AS militants shot and killed an unidentified youth, suspected to be a government soldier in Hodan District.",1,1611019338,SOM
6134576,706,SOM28048,28048,"12 March 2019",2019,1,Battles,"Armed clash","Hawiye Clan Militia (Somalia)",,4,"Darood Clan Militia (Somalia)",,4,44,"Eastern Africa",Somalia,Mudug,Gaalkacyo,,Gaalkacyo,6.7697,47.4308,1,"Undisclosed Source","Local partner-Other","12 March. Clashes between rival Hawiye and Darod militias over land dispute killed 2 fighters.",2,1571260125,SOM
6134579,706,SOM28051,28051,"12 March 2019",2019,1,Battles,"Armed clash","Military Forces of Somalia (2017-) Special Forces",,1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,Awdheegle,1.9833,44.8333,2,"Undisclosed Source","Local partner-Other","12 March. Somali Special Forces killed eight AS militants in an overnight attack West of Awdhegle District.",8,1571260125,SOM
7709380,706,SOM28046,28046,"12 March 2019",2019,1,Battles,"Armed clash","Military Forces of Somalia (2017-) Special Forces","Military Forces of the United States (2017-2021)",1,"Al Shabaab",,2,12,"Eastern Africa",Somalia,"Lower Shabelle",Qoryooley,,Daarasalaam,1.9221,44.7871,1,"VOA; Undisclosed Source","Local partner-Other","12 March. 'Danab' special forces backed by US airstrikes raided AS strongholds in Daarusalaam village. At least 8 AS militants were killed.",8,1614039921,SOM
7528933,706,SOM28049,28049,"12 March 2019",2019,1,Battles,"Armed clash","Unidentified Armed Group (Somalia)",,3,"Police Forces of Somalia (2017-)",,1,13,"Eastern Africa",Somalia,"Lower Shabelle",Afgooye,,"Mogadishu - Daynile",2.0581,45.3003,1,"Undisclosed Source","Local partner-Other","12 March. Soldiers reacted with fire after a hand grenade was hurled at a police checkpoint in Dayniile District.",0,1618571904,SOM
